url,family,sources,intended_indexable,status,final_path,final_status,redirect_hops,in_sitemap,robots,canonical,canonical_is_self,title,title_length,description,description_length,h1_count,h1,h2_count,main_words,prerendered,images,images_missing_alt,images_missing_dimensions,schema_types,schema_errors,inbound_links,outbound_links
/electricity-rates/ohio/canton,city,registry:city sitemap internal-link canonical-target served-file,true,200,/electricity-rates/ohio/canton,200,0,true,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/electricity-rates/ohio/canton,true,"Compare Electricity Rates in Canton, OH | Electric Scouts",57,"Electricity in Canton, OH averages 9.5¢/kWh (about $85/mo). Compare 27 Ohio plans from 13 suppliers by ZIP code. Ohio Edison delivers the power.",144,1,"Compare Electricity Rates in Canton, Ohio",11,775,true,0,0,0,Organization WebSite BreadcrumbList FAQPage,,16,61
/electricity-rates/ohio/cincinnati,city,registry:city sitemap internal-link canonical-target served-file,true,200,/electricity-rates/ohio/cincinnati,200,0,true,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/electricity-rates/ohio/cincinnati,true,"Compare Electricity Rates in Cincinnati, OH",43,"Electricity in Cincinnati, OH averages 9.7¢/kWh (about $140/mo). Compare 27 Ohio plans from 13 suppliers by ZIP code. Duke Energy Ohio delivers the power.",154,1,"Compare Electricity Rates in Cincinnati, Ohio",10,727,true,1,0,1,Organization WebSite BreadcrumbList ImageObject FAQPage,,16,59
/electricity-rates/ohio/cleveland,city,registry:city sitemap internal-link canonical-target served-file,true,200,/electricity-rates/ohio/cleveland,200,0,true,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/electricity-rates/ohio/cleveland,true,"Compare Electricity Rates in Cleveland, OH | Electric Scouts",60,"Electricity in Cleveland, OH averages 9.6¢/kWh (about $139/mo). Compare 27 Ohio plans from 13 suppliers by ZIP code.",116,1,"Compare Electricity Rates in Cleveland, Ohio",11,804,true,1,0,1,Organization WebSite BreadcrumbList ImageObject FAQPage,,15,61
/electricity-rates/ohio/columbus,city,registry:city sitemap internal-link canonical-target served-file,true,200,/electricity-rates/ohio/columbus,200,0,true,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/electricity-rates/ohio/columbus,true,"Compare Electricity Rates in Columbus, OH | Electric Scouts",59,"Electricity in Columbus, OH averages 9.5¢/kWh (about $138/mo). Compare 27 Ohio plans from 13 suppliers by ZIP code. AEP Ohio delivers the power.",144,1,"Compare Electricity Rates in Columbus, Ohio",11,762,true,1,0,1,Organization WebSite BreadcrumbList ImageObject FAQPage,,12,60
/electricity-rates/ohio/dayton,city,registry:city sitemap internal-link canonical-target served-file,true,200,/electricity-rates/ohio/dayton,200,0,true,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/electricity-rates/ohio/dayton,true,"Compare Electricity Rates in Dayton, OH | Electric Scouts",57,"Electricity in Dayton, OH averages 9.2¢/kWh (about $83/mo). Compare 27 Ohio plans from 13 suppliers by ZIP code. Dayton Power & Light delivers the power.",153,1,"Compare Electricity Rates in Dayton, Ohio",10,726,true,0,0,0,Organization WebSite BreadcrumbList FAQPage,,15,59
/electricity-rates/ohio/dublin,city,registry:city sitemap internal-link canonical-target served-file,true,200,/electricity-rates/ohio/dublin,200,0,true,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/electricity-rates/ohio/dublin,true,"Compare Electricity Rates in Dublin, OH | Electric Scouts",57,"Electricity in Dublin, OH averages 9.4¢/kWh (about $136/mo). Compare 27 Ohio plans from 13 suppliers by ZIP code.",113,1,"Compare Electricity Rates in Dublin, Ohio",10,682,true,0,0,0,Organization WebSite BreadcrumbList FAQPage,,15,60
/electricity-rates/ohio/elyria,city,registry:city sitemap internal-link canonical-target served-file,true,200,/electricity-rates/ohio/elyria,200,0,true,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/electricity-rates/ohio/elyria,true,"Compare Electricity Rates in Elyria, OH | Electric Scouts",57,"Electricity in Elyria, OH averages 9.6¢/kWh (about $139/mo). Compare 27 Ohio plans from 13 suppliers by ZIP code.",113,1,"Compare Electricity Rates in Elyria, Ohio",10,686,true,0,0,0,Organization WebSite BreadcrumbList FAQPage,,15,60
/electricity-rates/ohio/hamilton,city,registry:city sitemap internal-link canonical-target served-file,true,200,/electricity-rates/ohio/hamilton,200,0,true,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/electricity-rates/ohio/hamilton,true,Hamilton Electricity Rates and Hamilton Electric,48,"Electricity in Hamilton, OH averages 9.5¢/kWh (about $137/mo). Supply comes from City of Hamilton Electric — there is no plan to shop here.",139,1,Hamilton Electricity Rates,9,708,true,0,0,0,Organization WebSite BreadcrumbList FAQPage,,15,57
/electricity-rates/ohio/lakewood,city,registry:city sitemap internal-link canonical-target served-file,true,200,/electricity-rates/ohio/lakewood,200,0,true,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/electricity-rates/ohio/lakewood,true,"Compare Electricity Rates in Lakewood, OH | Electric Scouts",59,"Electricity in Lakewood, OH averages 9.5¢/kWh (about $137/mo). Compare 27 Ohio plans from 13 suppliers by ZIP code.",115,1,"Compare Electricity Rates in Lakewood, Ohio",10,713,true,0,0,0,Organization WebSite BreadcrumbList FAQPage,,15,61
/electricity-rates/ohio/lorain,city,registry:city sitemap internal-link canonical-target served-file,true,200,/electricity-rates/ohio/lorain,200,0,true,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/electricity-rates/ohio/lorain,true,"Compare Electricity Rates in Lorain, OH | Electric Scouts",57,"Electricity in Lorain, OH averages 9.6¢/kWh (about $139/mo). Compare 27 Ohio plans from 13 suppliers by ZIP code.",113,1,"Compare Electricity Rates in Lorain, Ohio",10,684,true,0,0,0,Organization WebSite BreadcrumbList FAQPage,,15,60
/electricity-rates/ohio/parma,city,registry:city sitemap internal-link canonical-target served-file,true,200,/electricity-rates/ohio/parma,200,0,true,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/electricity-rates/ohio/parma,true,"Compare Electricity Rates in Parma, OH | Electric Scouts",56,"Electricity in Parma, OH averages 9.5¢/kWh (about $137/mo). Compare 27 Ohio plans from 13 suppliers by ZIP code.",112,1,"Compare Electricity Rates in Parma, Ohio",10,687,true,0,0,0,Organization WebSite BreadcrumbList FAQPage,,15,61
/electricity-rates/ohio/toledo,city,registry:city sitemap internal-link canonical-target served-file,true,200,/electricity-rates/ohio/toledo,200,0,true,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/electricity-rates/ohio/toledo,true,"Compare Electricity Rates in Toledo, OH | Electric Scouts",57,"Electricity in Toledo, OH averages 9.6¢/kWh (about $139/mo). Compare 27 Ohio plans from 13 suppliers by ZIP code. Toledo Edison delivers the power.",147,1,"Compare Electricity Rates in Toledo, Ohio",10,724,true,1,0,1,Organization WebSite BreadcrumbList ImageObject FAQPage,,15,59
/electricity-rates/ohio/youngstown,city,registry:city sitemap internal-link canonical-target served-file,true,200,/electricity-rates/ohio/youngstown,200,0,true,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/electricity-rates/ohio/youngstown,true,"Compare Electricity Rates in Youngstown, OH",43,"Electricity in Youngstown, OH averages 9.5¢/kWh (about $105/mo). Compare 27 Ohio plans from 13 suppliers by ZIP code. Ohio Edison delivers the power.",149,1,"Compare Electricity Rates in Youngstown, Ohio",11,764,true,0,0,0,Organization WebSite BreadcrumbList FAQPage,,16,61
/electricity-rates/pennsylvania/allentown,city,registry:city sitemap internal-link canonical-target served-file,true,200,/electricity-rates/pennsylvania/allentown,200,0,true,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/electricity-rates/pennsylvania/allentown,true,"Compare Electricity Rates in Allentown, PA | Electric Scouts",60,"Electricity in Allentown, PA averages 10.3¢/kWh (about $148/mo). Compare 28 Pennsylvania plans from 15 suppliers by ZIP code. PPL Electric delivers the power.",158,1,"Compare Electricity Rates in Allentown, Pennsylvania",11,782,true,1,0,1,Organization WebSite BreadcrumbList ImageObject FAQPage,,16,61
/electricity-rates/pennsylvania/bethlehem,city,registry:city sitemap internal-link canonical-target served-file,true,200,/electricity-rates/pennsylvania/bethlehem,200,0,true,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/electricity-rates/pennsylvania/bethlehem,true,"Compare Electricity Rates in Bethlehem, PA | Electric Scouts",60,"Electricity in Bethlehem, PA averages 10.5¢/kWh (about $95/mo). Compare 28 Pennsylvania plans from 15 suppliers by ZIP code. PPL Electric delivers the power.",157,1,"Compare Electricity Rates in Bethlehem, Pennsylvania",11,788,true,0,0,0,Organization WebSite BreadcrumbList FAQPage,,16,61
/electricity-rates/pennsylvania/chester,city,registry:city sitemap internal-link canonical-target served-file,true,200,/electricity-rates/pennsylvania/chester,200,0,true,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/electricity-rates/pennsylvania/chester,true,"Compare Electricity Rates in Chester, PA | Electric Scouts",58,"Electricity in Chester, PA averages 10.8¢/kWh (about $156/mo). Compare 28 Pennsylvania plans from 15 suppliers by ZIP code.",123,1,"Compare Electricity Rates in Chester, Pennsylvania",9,631,true,0,0,0,Organization WebSite BreadcrumbList FAQPage,,14,59
/electricity-rates/pennsylvania/erie,city,registry:city sitemap internal-link canonical-target served-file,true,200,/electricity-rates/pennsylvania/erie,200,0,true,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/electricity-rates/pennsylvania/erie,true,"Compare Electricity Rates in Erie, PA | Electric Scouts",55,"Electricity in Erie, PA averages 10.5¢/kWh (about $95/mo). Compare 28 Pennsylvania plans from 15 suppliers by ZIP code. Penelec delivers the power.",147,1,"Compare Electricity Rates in Erie, Pennsylvania",10,725,true,0,0,0,Organization WebSite BreadcrumbList FAQPage,,15,59
/electricity-rates/pennsylvania/harrisburg,city,registry:city sitemap internal-link canonical-target served-file,true,200,/electricity-rates/pennsylvania/harrisburg,200,0,true,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/electricity-rates/pennsylvania/harrisburg,true,"Compare Electricity Rates in Harrisburg, PA",43,"Electricity in Harrisburg, PA averages 10.5¢/kWh (about $152/mo). Compare 28 Pennsylvania plans from 15 suppliers by ZIP code.",126,1,"Compare Electricity Rates in Harrisburg, Pennsylvania",9,637,true,0,0,0,Organization WebSite BreadcrumbList FAQPage,,15,59
/electricity-rates/pennsylvania/lancaster,city,registry:city sitemap internal-link canonical-target served-file,true,200,/electricity-rates/pennsylvania/lancaster,200,0,true,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/electricity-rates/pennsylvania/lancaster,true,"Compare Electricity Rates in Lancaster, PA | Electric Scouts",60,"Electricity in Lancaster, PA averages 10.5¢/kWh (about $125/mo). Compare 28 Pennsylvania plans from 15 suppliers by ZIP code. PPL Electric delivers the power.",158,1,"Compare Electricity Rates in Lancaster, Pennsylvania",11,790,true,0,0,0,Organization WebSite BreadcrumbList FAQPage,,16,61
/electricity-rates/pennsylvania/norristown,city,registry:city sitemap internal-link canonical-target served-file,true,200,/electricity-rates/pennsylvania/norristown,200,0,true,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/electricity-rates/pennsylvania/norristown,true,"Compare Electricity Rates in Norristown, PA",43,"Electricity in Norristown, PA averages 10.6¢/kWh (about $153/mo). Compare 28 Pennsylvania plans from 15 suppliers by ZIP code.",126,1,"Compare Electricity Rates in Norristown, Pennsylvania",9,635,true,0,0,0,Organization WebSite BreadcrumbList FAQPage,,15,59
/electricity-rates/pennsylvania/philadelphia,city,registry:city sitemap internal-link canonical-target served-file,true,200,/electricity-rates/pennsylvania/philadelphia,200,0,true,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/electricity-rates/pennsylvania/philadelphia,true,"Compare Electricity Rates in Philadelphia, PA",45,"Electricity in Philadelphia, PA averages 10.2¢/kWh (about $147/mo). Compare 28 Pennsylvania plans from 15 suppliers by ZIP code.",128,1,"Compare Electricity Rates in Philadelphia, Pennsylvania",10,715,true,1,0,1,Organization WebSite BreadcrumbList ImageObject FAQPage,,6,59
/electricity-rates/pennsylvania/pittsburgh,city,registry:city sitemap internal-link canonical-target served-file,true,200,/electricity-rates/pennsylvania/pittsburgh,200,0,true,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/electricity-rates/pennsylvania/pittsburgh,true,"Compare Electricity Rates in Pittsburgh, PA",43,"Electricity in Pittsburgh, PA averages 10.1¢/kWh (about $146/mo). Compare 28 Pennsylvania plans from 15 suppliers by ZIP code.",126,1,"Compare Electricity Rates in Pittsburgh, Pennsylvania",10,722,true,1,0,1,Organization WebSite BreadcrumbList ImageObject FAQPage,,15,59
/electricity-rates/pennsylvania/reading,city,registry:city sitemap internal-link canonical-target served-file,true,200,/electricity-rates/pennsylvania/reading,200,0,true,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",https://www.electricscouts.com/electricity-rates/pennsylvania/reading,true,"Compare Electricity Rates in Reading, PA | Electric Scouts",58,"Electricity in Reading, PA averages 10.5¢/kWh (about $95/mo). Compare 28 Pennsylvania plans from 15 suppliers by ZIP code. Met-Ed delivers the power.",149,1,"Compare Electricity Rates in Reading, Pennsylvania",10,720,true,0,0,0,Organization WebSite BreadcrumbList FAQPage,,15,59
